businessId,id,name,genre,isopen,stars
9252,d482l58ho0_IMdFkXX1F5Q,DB Brasserie,"Restaurants, Bars, Nightlife, Brasseries, French",0,3.5
9253,iBlQvqiy5Rg2h-y9TS1yOA,Casa Del Matador,"Tex-Mex, Restaurants, Mexican, New Mexican Cuisine",1,3.5
9254,CqAfATa4bN_VD5BuY82TRQ,Anthony Cools,"Nightlife, Performing Arts, Adult Entertainment, Arts & Entertainment",1,4.0
9255,oWh3TnsN5WrmPn7VgQNsWA,Cobblestone Auto Spa,"Oil Change Stations, Automotive, Gas Stations, Car Wash, Auto Detailing",1,3.0
9256,3HJJ3Y1_7aXuVEjTMUgcfg,Nothing Bundt Cakes,"Cupcakes, Bakeries, Food, Desserts",1,4.5
9257,CofqjNylNVBkfx266OR9vw,Club Tattoo,"Piercing, Jewelry, Tattoo, Beauty & Spas, Shopping",1,4.5
9258,Y1Yprra4ZSyAIMW9Zm75dA,Méchant Bœuf Bar & Brasserie,"Nightlife, Restaurants, Brasseries, Gastropubs, Burgers, Bars, Cocktail Bars",1,3.5
9259,EPBEz9ifFo6JqPUUH_BdMg,Thai Thai Takeout,"Restaurants, Thai",1,3.5
9260,E0vZWNBWe-LwdECQFIjnug,Boardwalk Billy's Raw Bar And Ribs,"Bars, Sports Bars, Sandwiches, Nightlife, American (Traditional), Diners, Barbeque, Restaurants",1,3.5
9261,5Zc41a446gV3K_o7CDs69Q,Riviera Hotel & Casino,"Hotels, Arts & Entertainment, Hotels & Travel, Restaurants, Event Planning & Services, Italian, Casinos",0,2.5
9262,2bK1ng2mnRdtTh_BDNGmIg,North End Pizza,"Italian, Restaurants, Pizza",1,3.5
9263,_bDy-L6f148jLEzXSuBOFw,Pieology Pizzeria,"Pizza, Restaurants",1,4.5
9264,_TRbETlhqQq0OLzWbAPkvA,Ace Donuts,"Donuts, Food",1,4.0
9265,dkCi6pb2tP-BPTGTgv23zw,Great Bao,"Street Vendors, Chinese, Ethnic Food, Food, Specialty Food, Restaurants",0,4.5
9266,by9Vuifv_1mYzDvwVUReJg,The Vic Bar + Kitchen,"Breakfast & Brunch, American (New), Restaurants",1,3.5
9267,rt-aQTkNfILbxBuATdJ1dA,American Coney Island Chili Dogs,"Restaurants, Hot Dogs, Fast Food, Food",1,3.5
9268,XgRljuEUyaHBKIpIz-PRAA,Bang Bang Burgers,"American (New), Burgers, Restaurants",1,4.5
9269,VA95qAV2PRH9gtTi2Vfv4Q,Trattoria Nervosa,"Food, Salad, Pizza, Italian, Coffee & Tea, Restaurants",1,3.5
9270,nz8uRlnveku1C3t-Lripkw,E-String Poker Bar,"American (Traditional), Beer, Wine & Spirits, Restaurants, Pizza, Food, Karaoke, Pubs, Bars, Nightlife",1,3.5
9271,wIMhHjK6LuGsvpXWR4ntPg,Tosinos Mexican Grill,"Restaurants, Mexican",1,4.0
9272,dLc1d1zwd1Teu2QED5TmlA,Noodlehead,"Thai, Restaurants, Noodles, Food",1,4.5
9273,K6fYrrTorlpXmqutRcrHzg,Tremont Taphouse,"Bars, Food, Restaurants, Beer Bar, Nightlife, Gastropubs, American (New), Pubs, Beer, Wine & Spirits",1,4.0
9274,RodA_gxhr2Mj-pyQAL2RAQ,Salute Trattoria Italiana,"Nightlife, Italian, Restaurants, Wine Bars, Bars",0,3.5
9275,3ky17eHU-4gSl3knpI__-w,Canteen Modern Tequila Bar,"Mexican, Nightlife, Bars, Cocktail Bars, Restaurants",0,3.5
9276,spf-IxFRAGjUQmRXXmw0lg,Purrfect Auto Service,"Tires, Wheel & Rim Repair, Automotive, Smog Check Stations, Oil Change Stations, Auto Repair",1,3.5
9277,EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,"Japanese, Sushi Bars, Teppanyaki, Restaurants",1,3.5
9278,oa52t2Nfb7sOCqJE5M5hzg,Rock Lobster,"Asian Fusion, Japanese, Restaurants, Sushi Bars, Teppanyaki",1,4.0
9279,Cni2l-VKG_pdospJ6xliXQ,Burger Bar,"American (New), Bars, American (Traditional), Restaurants, Nightlife, Burgers",1,4.0
9280,drNjH8Z63cgp8FWXh2hahA,KINTON RAMEN,"Restaurants, Japanese, Ramen",1,4.0
9281,31acLzszeCCpeXmyAnoTdg,Stagioni Four Seasons of Food,"Italian, Restaurants, Nightlife, Bars",1,4.0
9282,bzI2YREsxDomhVvvaZmcSw,Sammy's Woodfired Pizza and Grill,"Specialty Food, Salad, Pizza, Gluten-Free, Restaurants, Food",1,4.0
9283,tRVueod1yLYHAdsp8l74_g,United Airlines,"Hotels & Travel, Airlines, Transportation",1,2.0
9284,4u1iOihWOVkgNTId927fHg,El local loco,"Tapas/Small Plates, Mexican, Nightlife, Breakfast & Brunch, Latin American, Cocktail Bars, Restaurants, Bars, Lounges",1,3.5
9285,rxA9c0_XObabVL1WCTA4FA,Sneaky Dee's,"Breakfast & Brunch, Tex-Mex, Bars, Dive Bars, Mexican, Nightlife, Restaurants",1,3.5
9286,MTbh64cQsBJZ6Ogl2xg67Q,Tavern 24,"American (New), Bars, American (Traditional), Restaurants, Nightlife",0,3.5
9287,1hfYBwAI7pFz50l5n4JpqQ,Noda Bodega,"Beer, Wine & Spirits, Delis, Specialty Food, Restaurants, Food, Sandwiches, Street Vendors",1,4.5
9288,5kUA_k-ua1wO68jZ1Yo74Q,Tamari,"Tapas Bars, Restaurants, Sushi Bars, Latin American",0,4.0
9289,XC06xxb7FFYsXcI2E38IIw,Hillstone Restaurant,"Arts & Entertainment, Steakhouses, Jazz & Blues, Restaurants, Sushi Bars, American (New), Nightlife",1,4.0
9290,UAOm069sCFAHQoikZYQ-EA,Peepshow,"Performing Arts, Arts & Entertainment",0,3.5
9291,qMdxujiNZGzsDNQPOD0VEA,Nail Tech,"Beauty & Spas, Nail Salons",1,4.0
9292,sOs9goJyHT5Ggu1hTsp3kg,The Great Dane Pub & Brewing Company,"Restaurants, Bars, Pubs, American (Traditional), Breweries, Nightlife, Food",1,3.5
9293,oGASRzKGpuiP12ilQH_nKg,Haus Murphy's,"Restaurants, Beer Bar, Food, Bars, German, Sandwiches, Wine Bars, Nightlife, Desserts",1,4.0
9294,CNPnbJlMmCx08geOvDmH7A,Blu Ristorante,"Bars, Nightlife, Tapas Bars, Seafood, Lounges, Restaurants, Italian",1,4.0
9295,CV0knwCFA-x-8jJHot6Few,Good Fellas Grill,"Restaurants, American (Traditional), Caterers, Mediterranean, Event Planning & Services, Greek",1,4.5
9296,EhGPj8iJDIdaHnWg9d5BgA,Pearl Harbourfront Chinese Cuisine,"Chinese, Noodles, Seafood, Restaurants, Specialty Food, Food, Ethnic Food, Dim Sum, Japanese, Soup",1,3.5
9297,JoRw6o4ud6hkpX3IOo_l-Q,Pho Thuan Thanh,"Vietnamese, Restaurants",1,4.0
9298,J3FUxMAHfCl-WFo86u5DqA,Blue Man Group,"Arts & Entertainment, Casinos, Performing Arts",1,3.5
9299,kYvZZ_aKaKLQKeyms74T2Q,Lindo Michoacan,"Mexican, Restaurants",1,3.5
9300,dJWWqmoqZapsKftvExjwXg,Casa Fuente Cigars,"Tobacco Shops, Shopping, Bars, Nightlife",1,4.0
9301,bWSqZ_K0ntz5dssOWAoB8A,Ta Lew Thai Bistro,"Vegan, Gluten-Free, Thai, Restaurants",1,4.5
9302,oSrTdvRGrJ24ofcquIFoPA,Takumi Japanese Restaurant,"Japanese, Restaurants, Sushi Bars",1,4.0
9303,WNr5N1oDX9D9-xPn8U4kRg,Mickey & Mooch,"Nightlife, Bars, Seafood, Restaurants, Steakhouses, American (New)",1,3.5
9304,sAu9UJ5tvY6sc9Q_gcVV7Q,La Parrilla Suiza,"Mexican, Restaurants",1,3.5
9305,owsVSnllxn994EpBR8ZFwQ,EōS Fitness - Las Vegas: Durango/215,"Fitness & Instruction, Gyms, Active Life, Trainers",1,3.5
9306,iMoFE2g4kDG4FfKLJvk3Jw,Buk Chang Dong Soon Tofu,"Korean, Restaurants",1,4.0
9307,NCR20zyNvXPb3gYpZqAvbQ,bin 702,"Restaurants, Nightlife, Food, Sandwiches, Salad, Wine Bars, Bars",1,4.0
9308,56AoPhxyFk5PApcwn6PmdA,AutoNation Honda Chandler,"Automotive, Car Dealers, Auto Repair, Oil Change Stations, Auto Parts & Supplies",1,3.0
9309,QUvT1bLQ1qBxkWhLUa_FBA,Don's Pomeroy House,"Steakhouses, Seafood, Restaurants, American (New)",1,4.0
9310,ovnqQaQ8BsPgDoJ4nlYBUw,Bakerbots Baking,"Food, Ice Cream & Frozen Yogurt, Bakeries, Desserts",1,4.0
9311,YfKxQzaEly5G4Hf49m_GTQ,Superb Maids,"Home Cleaning, Home Organization, Home Services, Office Cleaning, Professional Services",1,4.5
9312,F4zvnOsgjEV9aVbKqBYRng,414 Pub & Pizza,"Karaoke, Nightlife, Pizza, Restaurants, Bars, Pubs, Italian",1,3.5
9313,RHoFn4B0AfyqyWGYFqeSXA,Santa Rosa Taco Shop,"Mexican, Restaurants",1,4.5
9314,nktQ_aBRp5CmVOkXR0Mz1g,Arisu Korean BBQ & Sushi,"Caterers, Sushi Bars, Japanese, Barbeque, Korean, Event Planning & Services, Restaurants",1,3.5
9315,LYgAf_vpMQU6JqBcTXg-Sw,Bobby Q - Mesa,"Restaurants, American (New), Gluten-Free, Burgers, Barbeque",1,4.5
9316,Cd2ERofxOeCbCi-0yDs0aw,Maria's Frybread & Mexican Food,"Mexican, Restaurants, Fast Food",1,4.5
9317,pQ6hEVe7KPw28W07Lcoc8A,Hostile Grape,"Food, Wine Bars, Wineries, Arts & Entertainment, Nightlife, Bars",1,4.0
9318,DyVteo8Blf5gEfC9QbJE9A,Arizona Charlies Decatur,"Casinos, Restaurants, Hotels & Travel, Arts & Entertainment, Hotels, Event Planning & Services",1,2.5
9319,thBWpIcP6vclsHS6GfI1dw,Hotel Valley Ho,"Beauty & Spas, Day Spas, Restaurants, Health Retreats, Hotels & Travel, Hotels, Event Planning & Services, American (New)",1,4.0
9320,jhdrw0UTPtvNbcltt85Lcw,Señor Taco,"Breakfast & Brunch, Seafood, Restaurants, Mexican",1,3.5
9321,ETTzxqOcPuxMqV37y1uhdg,Giant Rustic Pizza,"Pizza, Restaurants",1,4.0
9322,poYsvuOmVDqF4dTnjJ780A,TIABI Coffee & Waffle Bar,"Juice Bars & Smoothies, Comfort Food, Desserts, Bakeries, Food, Coffee & Tea, Restaurants, Local Flavor, Cafes, Breakfast & Brunch, Internet Cafes",1,4.5
9323,eI1n8YoS2xKCCpkLQp-CYA,Journey Sushi & Seafood Buffet,"Restaurants, Sushi Bars, Seafood, Buffets",1,3.0
9324,picCYFTCbz1Or7kBaS_A5Q,Kobi Korean BBQ,"Barbeque, Korean, Restaurants",1,3.5
9325,3CBLxydJU6CFRMGhu9b-sw,CK's Tavern & Grill,"American (Traditional), Pool Halls, Barbeque, Arts & Entertainment, Sports Bars, Music Venues, Sandwiches, Bars, Restaurants, Nightlife, Burgers, Karaoke",1,4.0
9326,LxPNKVBrbqIHog3MI-rkDQ,Days Inn by Wyndham Las Vegas Wild Wild West Gambling Hall,"Arts & Entertainment, Event Planning & Services, Hotels & Travel, Casinos, Hotels",1,2.5
9327,7UTQs_W0y79WwQeCK9sGdw,Aveda Institute Las Vegas,"Day Spas, Education, Hair Salons, Specialty Schools, Beauty & Spas, Cosmetology Schools",1,3.5
9328,E9HkUYYO_-5vKjvBwLuDIw,Ohlala French Bistro,"Sandwiches, Food, Brasseries, Desserts, French, Restaurants",1,4.5
9329,t67GMPZ0cv_ItKlID-JFiQ,Banzo,"Street Vendors, Restaurants, Food Trucks, Vegan, Mediterranean, Comfort Food, Gluten-Free, Food Stands, Food",1,4.5
9330,bZtukyhyV1oVmUU3yRBPbQ,Smelly Cat Coffee,"Restaurants, Vegan, Beer, Wine & Spirits, Internet Cafes, Food, Desserts, Coffee Roasteries, Breakfast & Brunch, Bagels, Coffee & Tea",1,4.5
9331,rKYDQ8VhNO056xTflf5r1A,Desert Car Wash,"Auto Detailing, Car Wash, Automotive",1,4.0
9332,s5TJlFtdXcx_tXC4tlttlw,Thai Spices,"Thai, Restaurants",1,4.0
9333,DVvPQv1t08kusnnoMVhW-g,Giligins,"Bars, Seafood, Pubs, Dive Bars, Nightlife, Restaurants",1,3.0
9334,BYnmPgDK8QD5VTeUodQoZA,Parc du Mont-Royal,"Parks, Active Life",1,4.5
9335,aE-02jgBVhV56x0kbfvSIA,Yafo Kitchen,"Mediterranean, Food, Restaurants, Greek, Middle Eastern, Ethnic Food, Specialty Food",1,4.5
9336,lPcKVCwnnx54lJR5BXFbKQ,Hidden Harbor,"Restaurants, Cocktail Bars, Nightlife, Bars, Hawaiian",1,4.5
9337,tb7LN9t_SaI_6wGu1dHR2g,The Keg Steakhouse + Bar,"Restaurants, Seafood, Steakhouses, Nightlife, Bars",1,4.0
9338,He_4k_w_8bjWnoepahS2zw,Petit Potato,"Restaurants, Taiwanese, Japanese, Coffee & Tea, Asian Fusion, Food, Chinese, Desserts",1,3.0
9339,-DnaKAs2oK3rXfrjSvn9ew,Tokyo Cafe,"Ramen, Restaurants, Soup, Japanese Curry, Japanese, Salad",1,4.5
9340,9xSwne4GjwZ6Hlzdx2Zszg,Deville Dinerbar,"Diners, American (Traditional), American (New), Canadian (New), Restaurants",1,4.0
9341,GmGvbDABaGvcKe_jIDvq6w,Raising Cane's,"Fast Food, Restaurants, American (Traditional), Chicken Shop, Chicken Wings",1,3.5
9342,YUE5S4ReiM4dq9qkKbDMwg,Joe's Crab Shack,"Gluten-Free, Seafood, Restaurants, American (Traditional)",0,3.5
9343,siuAD-vFRYAjozc332wq3g,Americana,"American (New), Lounges, Steakhouses, American (Traditional), Restaurants, Bars, Nightlife",1,4.5
9344,zMnojW6x-1-nVu0uCd60Ew,Whiskey Warehouse,"Bars, American (New), Nightlife, Whiskey Bars, Restaurants, Pubs",1,3.5
9345,fVF5wayDyY6ZR5oJB1IK3g,Lawrence,"Canadian (New), French, Restaurants, Diners, Soup, American (New), Modern European, Breakfast & Brunch, Tapas/Small Plates",1,4.5
9346,E7wlbsQgh4S38ESTSdMe-Q,Las Vegas ATV Tours,"ATV Rentals/Tours, Hotels & Travel, Tours, Active Life",1,4.5
9347,d4P7boUqiA2pR59jOlzYLA,Assembly Chef's Hall,"Japanese, Barbeque, Ramen, Public Markets, Pizza, Food Court, Restaurants, Food, Cafes, Vegan, Sushi Bars, Shopping, Diners, Bars, Breakfast & Brunch, Coffee & Tea, Nightlife",1,4.0
9348,tFcmrGLZNEymSnijoTPmqw,Desert Jade,"Restaurants, Chinese",1,3.5
9349,-i3pCgQi_Y9NiSSWs6G7bw,YinzBurgh BBQ,"Vegan, Restaurants, Southern, Barbeque",1,4.0
9350,2BuY5r2GWoai6IAn9FptCg,Spa & Salon At ARIA,"Gyms, Hair Salons, Beauty & Spas, Day Spas, Active Life, Fitness & Instruction",1,4.0
9351,momjERcb6G6ienrfPuNArw,Pho Da Lat,"Restaurants, Vietnamese, Thai",1,3.5
9352,_WtxQbDK7B-ExGdeG-2j6Q,Rokerij,"New Mexican Cuisine, Mexican, American (Traditional), Seafood, Steakhouses, Restaurants",1,4.0
9353,fkopFAfQgeN9gYnfyofoAw,Diva Beauty - A Threading Boutique,"Beauty & Spas, Threading Services, Hair Removal",1,4.0
9354,kG_EB5RAsSA3f9HJikI1rw,Zinburger,"Burgers, American (New), Restaurants",1,4.0
9355,qUSisWf5QNIMk8aeVhwKjA,Cinnaholic,"Food, Vegan, Bakeries, Desserts, Breakfast & Brunch, Restaurants",1,4.0
9356,f8IMQgRwo-8GP372MElDGQ,Plaza Hotel & Casino,"Event Planning & Services, Restaurants, Hotels, Arts & Entertainment, Casinos, Hotels & Travel",1,2.5
9357,rHsZF5FLJU3d_-Qh-2odRQ,Aliante Dental,"Orthodontists, Health & Medical, Dentists, General Dentistry",1,3.5
9358,JIl4gbnh_cORSjSrZgOjAQ,Dino's Lounge,"Karaoke, Nightlife, Bars, Dive Bars",1,4.0
9359,v91eTDokcNCHzRvmamWVog,Sinbad's Restaurant,"Restaurants, Middle Eastern",1,3.5
9360,a-Mo7Ipu_c5y21mmg0-F7g,Agio,"Restaurants, Food, Italian",1,4.5
9361,-GOsHrWPC0meDRgkCEgC8w,TWIISTED Burgers & Sushi,"Bars, Burgers, Nightlife, Restaurants, Sushi Bars, American (New), American (Traditional)",1,4.0
9362,DM8j5g9k28vEOTM0kz4KVA,China Tango,"Chinese, Restaurants",1,3.5
9363,MT-lkIacLNyC7KF2dY997A,Mill Street Beer Hall,"Restaurants, Bars, Gastropubs, Nightlife, Canadian (New)",1,3.0
9364,F6p_k-Q6W_kkAb-s_a0Omw,Crazy Pita Rotisserie & Grill,"Mediterranean, Restaurants, Sandwiches",1,4.0
9365,yy27y9vFs2-W7jigzAky0g,Pho Lee,"Vietnamese, Restaurants",1,3.5
9366,c5N-XCk-ntpyYRsYkwH7kA,Bar Code Burger Bar,"Sports Bars, Food, Bars, Nightlife, American (Traditional), Beer, Wine & Spirits, Restaurants, Burgers, Gastropubs",1,4.5
9367,oZyaFqZYf0eqKRiP-aY81Q,Pho Vietnam,"Restaurants, Vietnamese",1,3.5
9368,IQLnLQYcTwCjwt_ri9dqhA,Honey Bear's BBQ,"Restaurants, Barbeque, Soul Food",1,3.0
9369,zqcGg4GKVK89NXp0rzJmPg,Shimmer Nails and Hair,"Day Spas, Hair Salons, Event Planning & Services, Nail Salons, Makeup Artists, Waxing, Beauty & Spas, Hair Removal",1,4.5
9370,zDKH2ua2DauqiWOAP9yz7g,Hobo's,"Nightlife, Restaurants, American (Traditional), Bars, Burgers",1,3.5
9371,ivAe-BA1y3DOyRUKHdPnQA,Ginban Sushi,"Restaurants, Sushi Bars, Food, Specialty Food, Japanese",1,4.0
9372,O1TvPrgkK2bUo5O5aSZ7lw,Rol San,"Restaurants, Dim Sum, Chinese",1,3.5
9373,QJatAcxYgK1Zp9BRZMAx7g,Shake Shack,"American (New), Burgers, Restaurants",1,4.0
9374,Qa4eXuZ1IFPwnVXJcpZWtw,Real Sports Bar & Grill,"Beer, Wine & Spirits, Nightlife, Sports Bars, Bars, Food, American (New), Canadian (New), Restaurants",1,3.5
9375,z_DGwPyUPgCk5Q7-WunsbA,Golden Pig,"Korean, Restaurants",1,4.5
9376,52yWGkwnrQXIjvuMjYxsiA,Not Your Typical Deli,"Restaurants, Caterers, Cuban, Sandwiches, Event Planning & Services, Delis",1,5.0
9377,aY8xiGLpTjIkz6FAJbCy7A,Double Wide Grill,"Bars, Barbeque, Restaurants, Nightlife, American (Traditional), Vegetarian",1,3.5
9378,TryUg8Noo4EYMXE-93vVOw,Island Frozen Yogurt Bar,"Food, Ice Cream & Frozen Yogurt",1,4.0
9379,LpJvitnw7vU5UW-3KE9kjA,Vosges Haut-Chocolat,"Specialty Food, Chocolatiers & Shops, Coffee & Tea, Ice Cream & Frozen Yogurt, Food",0,4.5
9380,wWuGa3OOQJro_XGe-GKBXA,Kabuto,"Food, Restaurants, Sushi Bars, Japanese",1,4.5
9381,QlSpPzc4Oy05ic-PsoYH4g,Streets On Carson,"Cocktail Bars, Sandwiches, Food, Nightlife, Bars, French, Restaurants, Tapas/Small Plates, Desserts",1,4.5
9382,PgQZfKQwW6Q9fIvViD7Xrg,Jason's Deli,"Delis, Salad, Restaurants, Event Planning & Services, Caterers, Desserts, Food, Sandwiches",1,3.5
9383,-rCIoxp7pqN3xY7E3-v56Q,Arriba Mexican Grill,"Mexican, Restaurants",1,3.0
9384,rGhZ9iEWyVcb0D_ia4EpgQ,Salon Surreal,"Hair Salons, Nail Salons, Beauty & Spas, Day Spas",1,4.5
9385,6Q7-wkCPc1KF75jZLOTcMw,Circus Circus Las Vegas Hotel and Casino,"Arts & Entertainment, Event Planning & Services, Hotels, Active Life, Italian, Casinos, Amusement Parks, Hotels & Travel, Restaurants",1,2.5
9386,ahSFUPojs9X3-1jP-QPb-w,Bazaar Meat by José Andrés,"Tapas/Small Plates, Steakhouses, Restaurants, Spanish",1,4.0
9387,PkJUpidg_HzdxtdF6wDxeg,Aloft Charlotte Uptown at the EpiCentre,"Hotels, Hotels & Travel, Venues & Event Spaces, Event Planning & Services",1,3.0
9388,deL9fV4Jw3XhS0WqGRKgiA,Chicago Brewing Company,"Food, Breweries, Pizza, Restaurants",1,4.0
9389,Wqa1JjkSuviehZ7OedhPeA,Dayali,"Chinese, Restaurants",1,3.0
9390,aS1qJzTGyluRT2tJ09Jbaw,Magal BBQ,"Korean, Steakhouses, Restaurants, Barbeque",1,4.5
9391,7ot8LYmnLhiN726E9dtAgA,Aladdin's Eatery,"Middle Eastern, Restaurants, Mediterranean, Vegan",1,4.0
9392,L_9g6y_EJqJ7A7nJMV9rmA,ThirdSpace,"American (New), Bars, Nightlife, Restaurants, Cafes",1,4.5
9393,sH3UsolKjik01u0HlQ9_0Q,Three Amigos Mexican Restaurant and Cantina,"Mexican, Restaurants",1,4.0
9394,Q7LXetNm-Aj34cv37TMp2A,The Human Bean,"Coffee & Tea, Food",1,4.5
9395,OXrFWgoz533T8tMRemkiww,Il Pizzaiolo,"Restaurants, Italian, Pizza",1,4.0
9396,qnFdBp12seAxwe2_iHM2bA,Laloux,"Restaurants, French",1,4.0
9397,d4JTF7OUIMpxpIHVl9wPJA,Brickhouse BBQ,"Nightlife, Bars, Event Planning & Services, Restaurants, Barbeque, Venues & Event Spaces, Pubs",0,3.0
9398,EEGajOchS2BIZNvJcPK3uw,Bar Pesce,"Restaurants, American (Traditional), Cocktail Bars, American (New), Nightlife, Bars, Italian",1,4.5
9399,Z1Wuve_Dcer3rjml0eNVZA,Sparkle Car Wash,"Auto Detailing, Car Wash, Automotive",1,2.5
9400,xiT9ZAnbEOwk_dn4SkW4fQ,Off Camber Studios,"Beauty & Spas, Hair Extensions, Blow Dry/Out Services, Hair Salons, Hair Stylists",1,4.5
9401,rCoAHVl3tXXAE_Kl4MVgWg,Thai Basil,"Thai, Chinese, Restaurants",1,3.5
9402,5cbsjFtrntUAeUx51FaFTg,Agave,"Mexican, Restaurants",0,3.0
9403,ZlrHrg7jrbO6blqwfa0MkQ,Baoding,"Chinese, Restaurants",1,4.0
9404,YYU_E5ASIuS6HHUu8Kv-Xg,Pho Annie 2,"Restaurants, Vietnamese",0,4.5
9405,MC4becrrM9ntmnfMrD9b0g,Sushi Ichiban Ellesmere,"Restaurants, Sushi Bars, Japanese",1,4.0
9406,JN8s_dgw9nrSzkHnXxNOtg,Dinette Triple Crown,"Restaurants, Diners, American (Traditional), Southern",1,4.5
9407,hApq5kMwYfbaCorGiqpOgQ,Angel Park Golf Club,"Event Planning & Services, Home Services, Contractors, Active Life, Golf, Venues & Event Spaces",1,4.0
9408,60uVlCUiLJvq3xNo_3bhQQ,Carmine's Pizza Kitchen,"Food, Food Delivery Services, Salad, Restaurants, Italian, Pizza, Soup",1,4.5
9409,RMEzxhYfpnEsWlfozit_xw,Ale Asylum,"Restaurants, Nightlife, Food, Local Flavor, Breweries, Bars, Beer, Wine & Spirits, Pubs, Pizza",1,4.0
9410,OoYwJANV9zD-_OA4Atu-gg,Republic Ramen + Noodles,"Restaurants, Food, Soup, Noodles, Specialty Food, Japanese, Ramen, Ethnic Food",1,3.5
9411,hmltG5aNY43I0NVMGTmPHw,Gyro Express,"Restaurants, Greek, Mediterranean",1,4.0
9412,PPMBRhovY0dNHCHFzk7pAw,The Egg & I,"Cafes, American (New), Restaurants, American (Traditional), Breakfast & Brunch",1,3.0
9413,BSDKbSLFO3CP-uhfcuUCkA,Dave & Buster's,"Restaurants, Arts & Entertainment, Sports Bars, Bars, Nightlife, Eatertainment, American (Traditional), Arcades",1,3.0
9414,PhMfnMldVKXo7HqHw6DSrg,DaYung's Tea,"Coffee & Tea, Juice Bars & Smoothies, Taiwanese, Bubble Tea, Restaurants, Food",1,5.0
9415,0S4WFZJZhVeM3aAqKjLz1w,VooDoo Steakhouse,"Steakhouses, Restaurants",1,3.5
9416,JDDZAflMR3oHBH5cKOQNpw,Volkswagen North Scottsdale,"Auto Repair, Automotive, Car Dealers",1,4.5
9417,UBj-25LU5dxJ9meb-TPc9w,Little India,"Indian, Vegetarian, Specialty Food, Restaurants, Food, Grocery, Pakistani, Ethnic Food",1,3.5
9418,YSYDJTCt5kzY2kKnLNGRiA,SOL Mexican Cocina,"Restaurants, Breakfast & Brunch, Nightlife, Bars, Mexican",1,4.0
9419,yf6lJ_zhJwawObRMS1OKdg,Joe's Doughs,"Restaurants, Breakfast & Brunch, Food, Bakeries, Donuts",0,4.0
9420,aRngE8bFUhtHs3INz_QMmA,Scottsdale Fashion Square,"Outlet Stores, Shopping Centers, Shopping",1,4.0
9421,pFQaji0idkrzv5J-qTQ82Q,Golden Corral,"Buffets, American (Traditional), Restaurants",1,3.0
9422,Mn6PbumS7GL2v3jPilTaeg,Tamba,"Gluten-Free, Pakistani, Restaurants, Halal, Indian, Nightlife, Bars",1,3.5
9423,l4pAkHCVUKAcDvo-iNSbYA,Ahipoki Bowl,"Sushi Bars, Restaurants, Desserts, Poke, Soup, Seafood, Food, Hawaiian",1,4.0
9424,8rIDfnWHSo-K0Xb9Y1gjrA,The Improper Pig,"Nightlife, Bars, Restaurants, Barbeque, Chicken Wings, Sandwiches, Korean",1,4.0
9425,n-5dPbGyziS0SOkVDTquFQ,Maki My Way,"Restaurants, Sushi Bars, Asian Fusion, Japanese",0,3.5
9426,SuMi4hxed5qk-M8IklFg8Q,BJ's Restaurant & Brewhouse,"Beer, Wine & Spirits, Restaurants, Food, Nightlife, American (New), Pizza, Bars, Pubs, Breweries",1,3.0
9427,HG3ROmv3FJZTMJPpThSXOw,Luke Wholey's Wild Alaskan Grille,"Sushi Bars, Bars, Cocktail Bars, Seafood, Restaurants, Nightlife, Dance Clubs",1,4.0
9428,hTZGMEKTtaY0wwB-czFxxA,Sushi Too,"Sushi Bars, Japanese, Restaurants, Seafood",1,3.0
9429,03icrim6SfEQJlejDMbzsA,Pho Saigon,"Vietnamese, Food, Restaurants, Korean, Sandwiches",0,4.0
9430,5nZVVPO_cYH9aQeClTP9zA,Sauce Pizza & Wine,"Pizza, Italian, Salad, Restaurants, Gluten-Free, Beer, Wine & Spirits, Food",1,3.5
9431,dAVgrmzqBfn85zTgDP1UgQ,Got Que?,"Restaurants, Barbeque",0,4.5
9432,3L8D5tGJ4FzQQo6ZMvbVYg,The Lodge Sasquatch Kitchen,"Bars, Nightlife, Restaurants, American (Traditional), Lounges",1,3.5
9433,fjMXGgOr3aCxnN48kovZ_Q,Craig Road Animal Hospital,"Veterinarians, Pets",1,4.0
9434,z1jWE9gO4ehWJESM_H7zpA,Icha Tea,"Tea Rooms, Desserts, Food, Coffee & Tea",1,4.5
9435,vJaL_UtIRkpmczGrwLSs1Q,Burger 21,"Burgers, Restaurants",0,3.5
9436,n7V4cD-KqqE3OXk0irJTyA,GameWorks,"Bowling, Restaurants, Active Life, Arts & Entertainment, Arcades, Gastropubs, American (Traditional), American (New)",1,3.0
9437,1Os0g2rh6I50ZIXEZSaNkA,DLUX,"Burgers, Bars, Restaurants, Cocktail Bars, American (New), Nightlife, Breakfast & Brunch",1,4.0
9438,UzsXZoePcmt6RWo00qNNAw,Carolina Ale House,"Nightlife, Restaurants, American (Traditional), Bars, Sports Bars",1,3.0
9439,mSTbn8xBzavGa8YB1gmnqQ,Spring Valley Hospital Medical Center,"Medical Centers, Health & Medical, Hospitals",1,2.5
9440,NeDqVEiin0q-FxCvOKiERw,My Slice of the Pie Pizzeria,"Caterers, Desserts, Food, Chicken Wings, Event Planning & Services, Sandwiches, Pizza, Restaurants",1,4.5
